ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,state,ZCTA,Poverty Rate (%)
ZCTA5 45249,85988,776,13571,39,45249,5.718075307641294
ZCTA5 45251,63738,1469,22021,39,45251,6.670905045184142
ZCTA5 45252,89444,203,4456,39,45252,4.555655296229802
ZCTA5 45255,73500,1516,21856,39,45255,6.936310395314788
ZCTA5 45301,-666666666,0,99,39,45301,0.0
ZCTA5 45302,84740,111,4241,39,45302,2.6173072388587597
ZCTA5 45303,60221,330,2532,39,45303,13.033175355450238
ZCTA5 45304,71680,350,7259,39,45304,4.821600771456123
ZCTA5 45305,93152,258,11096,39,45305,2.3251622206200433
ZCTA5 45306,65625,62,2385,39,45306,2.59958071278826
ZCTA5 45307,39464,56,359,39,45307,15.598885793871867
ZCTA5 45308,62500,444,4494,39,45308,9.879839786381844
ZCTA5 45309,62326,766,12239,39,45309,6.2586812648092165
ZCTA5 45310,69375,2,266,39,45310,0.7518796992481203
ZCTA5 45311,58475,639,6235,39,45311,10.2485966319166
ZCTA5 45312,69728,49,1131,39,45312,4.332449160035367
ZCTA5 45314,63750,324,3546,39,45314,9.137055837563452
ZCTA5 45315,80607,243,3789,39,45315,6.413301662707839
ZCTA5 45316,67750,7,85,39,45316,8.235294117647058
ZCTA5 45317,79750,92,1260,39,45317,7.301587301587302
ZCTA5 45318,55469,542,5393,39,45318,10.050064898943074
ZCTA5 45319,59722,28,360,39,45319,7.777777777777778
ZCTA5 45320,58102,1706,14717,39,45320,11.592036420466128
ZCTA5 45321,55074,61,791,39,45321,7.711757269279393
ZCTA5 45322,65441,1586,21369,39,45322,7.421966399925125
ZCTA5 45323,61886,282,4947,39,45323,5.700424499696786
ZCTA5 45324,49562,8005,38397,39,45324,20.84798291533193
ZCTA5 45325,72426,62,2407,39,45325,2.5758205234732032
ZCTA5 45326,73359,229,1145,39,45326,20.0
ZCTA5 45327,65852,1066,9073,39,45327,11.749145817260002
ZCTA5 45328,45139,92,556,39,45328,16.546762589928058
ZCTA5 45330,53804,79,874,39,45330,9.038901601830664
ZCTA5 45331,48142,2928,21547,39,45331,13.588898686592103
ZCTA5 45332,44020,101,765,39,45332,13.202614379084968
ZCTA5 45333,84167,190,1313,39,45333,14.47067783701447
ZCTA5 45334,60804,144,1991,39,45334,7.232546459065796
ZCTA5 45335,65843,839,6983,39,45335,12.014893312329944
ZCTA5 45336,59375,5,156,39,45336,3.205128205128205
ZCTA5 45337,67639,55,1719,39,45337,3.1995346131471787
ZCTA5 45338,62813,296,5038,39,45338,5.875347360063517
ZCTA5 45339,57697,157,1235,39,45339,12.712550607287449
ZCTA5 45340,75365,10,701,39,45340,1.4265335235378032
ZCTA5 45341,46419,424,3786,39,45341,11.199154780771263
ZCTA5 45342,62829,4253,36550,39,45342,11.63611491108071
ZCTA5 45344,54103,2150,16177,39,45344,13.290474129937566
ZCTA5 45345,60969,1091,6234,39,45345,17.500802053256336
ZCTA5 45346,58314,118,2038,39,45346,5.789990186457311
ZCTA5 45347,53750,555,4277,39,45347,12.976385316810848
ZCTA5 45348,64028,2,919,39,45348,0.2176278563656148
ZCTA5 45349,70000,20,419,39,45349,4.77326968973747
ZCTA5 45350,90250,0,85,39,45350,0.0
ZCTA5 45351,60000,4,255,39,45351,1.5686274509803921
ZCTA5 45352,36250,45,242,39,45352,18.59504132231405
ZCTA5 45353,53235,34,134,39,45353,25.37313432835821
ZCTA5 45354,57500,69,570,39,45354,12.105263157894736
ZCTA5 45356,48074,3066,24457,39,45356,12.536288179253383
ZCTA5 45358,60000,32,303,39,45358,10.561056105610561
ZCTA5 45359,60185,70,1892,39,45359,3.699788583509514
ZCTA5 45360,31250,22,392,39,45360,5.612244897959184
ZCTA5 45361,49844,40,305,39,45361,13.114754098360656
ZCTA5 45362,56898,25,941,39,45362,2.6567481402763016
ZCTA5 45363,79821,66,1807,39,45363,3.6524626452684004
ZCTA5 45365,59714,3328,29397,39,45365,11.32088308330782
ZCTA5 45368,55170,437,4784,39,45368,9.134615384615383
ZCTA5 45369,62092,365,3485,39,45369,10.473457675753227
ZCTA5 45370,78083,193,2445,39,45370,7.893660531697341
ZCTA5 45371,76010,984,20208,39,45371,4.86935866983373
ZCTA5 45372,55250,62,345,39,45372,17.971014492753625
ZCTA5 45373,62479,3453,35458,39,45373,9.738281910993289
ZCTA5 45377,60405,1252,15135,39,45377,8.27221671622068
ZCTA5 45378,50938,37,341,39,45378,10.850439882697946
ZCTA5 45380,73609,217,5399,39,45380,4.019262826449342
ZCTA5 45381,61835,371,5277,39,45381,7.030509759332955
ZCTA5 45382,60272,337,1352,39,45382,24.92603550295858
ZCTA5 45383,54643,511,6924,39,45383,7.380127094165223
ZCTA5 45384,77031,0,461,39,45384,0.0
ZCTA5 45385,57511,5472,38094,39,45385,14.364466845172469
ZCTA5 45387,65304,564,5271,39,45387,10.700056915196358
ZCTA5 45388,96940,7,945,39,45388,0.7407407407407408
ZCTA5 45389,61389,72,417,39,45389,17.26618705035971
ZCTA5 45390,40990,799,3229,39,45390,24.744502942087333
ZCTA5 45402,26550,3026,8766,39,45402,34.51973534109058
ZCTA5 45403,29939,5290,13779,39,45403,38.391755570070394
ZCTA5 45404,31303,3380,11060,39,45404,30.560578661844485
ZCTA5 45405,30675,5235,16510,39,45405,31.708055723803756
ZCTA5 45406,28701,5728,19102,39,45406,29.986388859805256
ZCTA5 45409,64111,1433,6855,39,45409,20.904449307075126
ZCTA5 45410,36596,5361,16397,39,45410,32.6950051838751
ZCTA5 45414,45957,4257,19815,39,45414,21.48372445117335
ZCTA5 45415,62832,1514,12917,39,45415,11.720987845474957
ZCTA5 45416,48083,1100,5688,39,45416,19.33895921237693
ZCTA5 45417,27374,9804,27982,39,45417,35.03680937745693
ZCTA5 45418,62596,287,1747,39,45418,16.428162564396107
ZCTA5 45419,79860,1129,15046,39,45419,7.50365545659976
ZCTA5 45420,43501,4307,25062,39,45420,17.18538025696273
ZCTA5 45424,66080,5299,51013,39,45424,10.387548272009095
ZCTA5 45426,35637,3932,14941,39,45426,26.316846261963722
ZCTA5 45428,-666666666,68,107,39,45428,63.55140186915887
ZCTA5 45429,65758,2212,25299,39,45429,8.743428594015572
ZCTA5 45430,88209,402,7198,39,45430,5.58488469019172
ZCTA5 45431,62962,3310,27713,39,45431,11.943853065348392
ZCTA5 45432,60414,1540,14929,39,45432,10.315493335119566
ZCTA5 45433,71402,118,1782,39,45433,6.621773288439956
ZCTA5 45434,108811,305,12367,39,45434,2.4662408021347133
ZCTA5 45439,44856,1345,9618,39,45439,13.98419629860678
ZCTA5 45440,75632,1951,20758,39,45440,9.39878601021293
ZCTA5 45449,46483,2697,17158,39,45449,15.71861522321949
ZCTA5 45458,90751,1987,31451,39,45458,6.3177641410448
ZCTA5 45459,75065,1323,26596,39,45459,4.974432245450443
ZCTA5 45502,72906,627,15446,39,45502,4.0593033795157325
ZCTA5 45503,48665,4472,31878,39,45503,14.028483593700985
ZCTA5 45504,53306,1987,16031,39,45504,12.394735200548936
ZCTA5 45505,34792,5265,19458,39,45505,27.05827937095282
ZCTA5 45506,41950,3140,13291,39,45506,23.62500940486043
ZCTA5 45601,49654,8682,50442,39,45601,17.211847270132033
ZCTA5 45612,46162,830,4480,39,45612,18.526785714285715
ZCTA5 45613,47734,528,2773,39,45613,19.04075009015507
ZCTA5 45614,42721,1055,4610,39,45614,22.885032537960953
ZCTA5 45616,32143,596,1762,39,45616,33.82519863791146
ZCTA5 45617,-666666666,189,189,39,45617,100.0
ZCTA5 45618,-666666666,3,12,39,45618,25.0
ZCTA5 45619,59954,1020,7553,39,45619,13.50456772143519
ZCTA5 45620,38438,105,737,39,45620,14.246947082767978
ZCTA5 45621,39375,60,265,39,45621,22.641509433962266
ZCTA5 45622,19539,13,84,39,45622,15.476190476190476
ZCTA5 45623,46310,549,3210,39,45623,17.102803738317757
ZCTA5 45624,-666666666,0,0,39,45624,
ZCTA5 45628,62699,773,5127,39,45628,15.077043105129706
ZCTA5 45629,41618,316,2355,39,45629,13.418259023354565
ZCTA5 45630,36520,0,62,39,45630,0.0
ZCTA5 45631,45766,2869,14355,39,45631,19.986067572274468
ZCTA5 45634,33438,503,1857,39,45634,27.08669897684437
ZCTA5 45636,68182,4,126,39,45636,3.1746031746031744
ZCTA5 45638,40148,4528,21281,39,45638,21.277195620506557
ZCTA5 45640,48846,2972,15752,39,45640,18.867445403758254
ZCTA5 45642,-666666666,0,0,39,45642,
ZCTA5 45644,74375,481,4916,39,45644,9.784377542717657
ZCTA5 45645,48841,193,2283,39,45645,8.453788874288218
ZCTA5 45646,36862,71,571,39,45646,12.43432574430823
ZCTA5 45647,60714,284,2882,39,45647,9.854267869535045
ZCTA5 45648,42789,2326,11659,39,45648,19.95025302341539
ZCTA5 45650,55938,88,454,39,45650,19.383259911894275
ZCTA5 45651,52958,1155,5735,39,45651,20.13949433304272
ZCTA5 45652,39667,666,3685,39,45652,18.07327001356852
ZCTA5 45653,64207,447,3909,39,45653,11.435149654643132
ZCTA5 45654,55261,110,1289,39,45654,8.533747090768037
ZCTA5 45656,47972,931,6162,39,45656,15.10873093151574
ZCTA5 45657,42065,159,1518,39,45657,10.474308300395258
ZCTA5 45658,46129,677,2686,39,45658,25.20476545048399
ZCTA5 45659,33628,793,2612,39,45659,30.35987748851455
ZCTA5 45660,38633,2184,7354,39,45660,29.69812347022029
ZCTA5 45661,38864,1845,7023,39,45661,26.270824434002567
ZCTA5 45662,32975,8907,28118,39,45662,31.67721744078526
ZCTA5 45663,42284,1330,6192,39,45663,21.479328165374678
ZCTA5 45669,53830,1068,9814,39,45669,10.882412879559812
ZCTA5 45671,40313,29,228,39,45671,12.719298245614036
ZCTA5 45672,66357,162,1368,39,45672,11.842105263157894
ZCTA5 45673,31757,64,582,39,45673,10.996563573883162
ZCTA5 45674,34286,87,287,39,45674,30.313588850174217
ZCTA5 45678,47955,112,1263,39,45678,8.867775138558986
ZCTA5 45679,36250,561,2801,39,45679,20.02856122813281
ZCTA5 45680,44535,2742,12379,39,45680,22.150416027142743
ZCTA5 45681,59083,428,1718,39,45681,24.912689173457508
ZCTA5 45682,26607,529,2133,39,45682,24.800750117205812
ZCTA5 45684,44722,200,2076,39,45684,9.633911368015415
ZCTA5 45685,46510,171,1407,39,45685,12.153518123667377
ZCTA5 45686,48218,871,3505,39,45686,24.850213980028528
ZCTA5 45688,36250,47,578,39,45688,8.131487889273355
ZCTA5 45690,51413,2117,14502,39,45690,14.59798648462281
ZCTA5 45692,44809,1895,8785,39,45692,21.570859419465
ZCTA5 45693,38478,1468,8658,39,45693,16.955416955416954
ZCTA5 45694,58125,1501,12100,39,45694,12.40495867768595
ZCTA5 45695,37102,160,604,39,45695,26.490066225165563
ZCTA5 45696,31229,347,1489,39,45696,23.30423102753526
ZCTA5 45697,61325,690,4715,39,45697,14.634146341463413
ZCTA5 45698,30192,105,372,39,45698,28.225806451612907
ZCTA5 45701,41991,9935,27832,39,45701,35.69632078183386
ZCTA5 45710,55043,482,5353,39,45710,9.004296656080703
ZCTA5 45711,49792,186,1134,39,45711,16.402116402116402
ZCTA5 45714,47924,1141,9051,39,45714,12.606341840680587
ZCTA5 45715,39716,509,2601,39,45715,19.569396386005383
ZCTA5 45716,35694,65,423,39,45716,15.36643026004728
ZCTA5 45719,29677,272,1036,39,45719,26.254826254826252
ZCTA5 45721,-666666666,12,56,39,45721,21.428571428571427
ZCTA5 45723,52863,350,3463,39,45723,10.106843777071903
ZCTA5 45724,53308,336,2424,39,45724,13.861386138613863
ZCTA5 45727,35691,32,342,39,45727,9.35672514619883
ZCTA5 45729,77689,84,1520,39,45729,5.526315789473684
ZCTA5 45732,35625,1359,4381,39,45732,31.020314996576126
ZCTA5 45734,35272,83,447,39,45734,18.568232662192393
ZCTA5 45735,54196,94,1360,39,45735,6.911764705882353
ZCTA5 45740,33333,96,357,39,45740,26.89075630252101
ZCTA5 45741,17470,195,472,39,45741,41.313559322033896
ZCTA5 45742,77896,154,3032,39,45742,5.0791556728232194
ZCTA5 45743,46574,195,1671,39,45743,11.669658886894076
ZCTA5 45744,47945,378,2746,39,45744,13.765477057538236
ZCTA5 45745,48704,249,1485,39,45745,16.767676767676768
ZCTA5 45746,33929,36,269,39,45746,13.382899628252787
ZCTA5 45750,45900,4708,24936,39,45750,18.880333654154636
ZCTA5 45760,37330,935,3971,39,45760,23.545706371191137
ZCTA5 45761,35417,411,1663,39,45761,24.714371617558626
ZCTA5 45764,41563,2357,8011,39,45764,29.42204468855324
ZCTA5 45766,38098,140,1109,39,45766,12.623985572587918
ZCTA5 45767,48028,331,2672,39,45767,12.387724550898204
ZCTA5 45768,41905,207,1409,39,45768,14.691270404542228
ZCTA5 45769,42982,1472,6683,39,45769,22.026036211282356
ZCTA5 45770,45848,149,640,39,45770,23.28125
ZCTA5 45771,45625,548,3324,39,45771,16.48616125150421
ZCTA5 45772,51808,337,1847,39,45772,18.24580400649702
ZCTA5 45773,-666666666,0,89,39,45773,0.0
ZCTA5 45775,47628,161,990,39,45775,16.262626262626263
ZCTA5 45776,46493,160,693,39,45776,23.08802308802309
ZCTA5 45778,37083,411,1028,39,45778,39.980544747081716
ZCTA5 45779,65000,139,856,39,45779,16.238317757009348
ZCTA5 45780,33264,906,2971,39,45780,30.494782901380006
ZCTA5 45782,19516,212,469,39,45782,45.20255863539446
ZCTA5 45784,50839,343,3355,39,45784,10.223546944858422
ZCTA5 45786,70049,252,3361,39,45786,7.49776852127343
ZCTA5 45787,-666666666,0,55,39,45787,0.0
ZCTA5 45788,65852,59,1216,39,45788,4.8519736842105265
ZCTA5 45789,-666666666,0,235,39,45789,0.0
ZCTA5 45801,43037,4000,20699,39,45801,19.32460505338422
ZCTA5 45804,34218,4289,15223,39,45804,28.17447283715431
ZCTA5 45805,53523,2570,22138,39,45805,11.608998102809649
ZCTA5 45806,68218,851,10808,39,45806,7.87379718726869
ZCTA5 45807,65617,808,11992,39,45807,6.737825216811208
ZCTA5 45808,60313,77,342,39,45808,22.514619883040936
ZCTA5 45809,71471,6,146,39,45809,4.10958904109589
ZCTA5 45810,54570,803,5976,39,45810,13.437081659973227
ZCTA5 45812,44107,328,1744,39,45812,18.807339449541285
ZCTA5 45813,52400,291,3469,39,45813,8.388584606514845
ZCTA5 45814,62339,430,3268,39,45814,13.157894736842104
ZCTA5 45816,49519,25,334,39,45816,7.48502994011976
ZCTA5 45817,76699,192,6405,39,45817,2.9976580796252925
ZCTA5 45819,52159,56,316,39,45819,17.72151898734177
ZCTA5 45820,51346,78,508,39,45820,15.354330708661418
ZCTA5 45821,52371,60,986,39,45821,6.085192697768763
ZCTA5 45822,55072,1483,18644,39,45822,7.9543016520060075
ZCTA5 45826,69750,5,436,39,45826,1.146788990825688
ZCTA5 45827,83550,93,2051,39,45827,4.534373476352998
ZCTA5 45828,63636,97,6113,39,45828,1.5867822672991985
ZCTA5 45830,58466,475,5695,39,45830,8.340649692712907
ZCTA5 45831,53730,616,3371,39,45831,18.273509344408186
ZCTA5 45832,62902,147,2998,39,45832,4.903268845897265
ZCTA5 45833,61545,745,10546,39,45833,7.064289778114925
ZCTA5 45835,55000,41,550,39,45835,7.454545454545454
ZCTA5 45836,48942,253,1287,39,45836,19.65811965811966
ZCTA5 45838,18958,9,33,39,45838,27.27272727272727
ZCTA5 45840,56470,6178,53610,39,45840,11.523969408692409
ZCTA5 45841,69659,65,887,39,45841,7.328072153325817
ZCTA5 45843,58791,273,3879,39,45843,7.037896365042537
ZCTA5 45844,73646,66,3060,39,45844,2.156862745098039
ZCTA5 45845,70117,107,2931,39,45845,3.650631183896281
ZCTA5 45846,70163,282,4231,39,45846,6.665090995036635
ZCTA5 45849,53000,57,1018,39,45849,5.599214145383105
ZCTA5 45850,65313,349,3510,39,45850,9.943019943019943
ZCTA5 45851,65089,87,839,39,45851,10.369487485101311
ZCTA5 45853,75375,29,1231,39,45853,2.3558082859463854
ZCTA5 45854,51500,20,451,39,45854,4.434589800443459
ZCTA5 45855,56250,18,145,39,45855,12.413793103448276
ZCTA5 45856,55820,557,5075,39,45856,10.975369458128078
ZCTA5 45858,59167,117,2972,39,45858,3.936742934051144
ZCTA5 45859,42417,82,478,39,45859,17.154811715481173
ZCTA5 45860,89597,28,2382,39,45860,1.1754827875734677
ZCTA5 45861,51875,54,233,39,45861,23.17596566523605
ZCTA5 45862,45568,157,1405,39,45862,11.174377224199288
ZCTA5 45863,62803,70,1385,39,45863,5.054151624548736
ZCTA5 45864,56250,7,159,39,45864,4.40251572327044
ZCTA5 45865,77736,139,4754,39,45865,2.923853596970972
ZCTA5 45866,44107,3,111,39,45866,2.7027027027027026
ZCTA5 45867,77639,25,968,39,45867,2.5826446280991737
ZCTA5 45868,79444,21,598,39,45868,3.511705685618729
ZCTA5 45869,77257,97,4868,39,45869,1.9926047658175843
ZCTA5 45870,97500,0,276,39,45870,0.0
ZCTA5 45871,66563,205,2103,39,45871,9.747979077508322
ZCTA5 45872,58341,541,4104,39,45872,13.182261208576998
ZCTA5 45873,52287,238,1855,39,45873,12.830188679245284
ZCTA5 45874,63077,109,2143,39,45874,5.086327578161455
ZCTA5 45875,70250,649,11078,39,45875,5.858458205452248
ZCTA5 45876,65000,8,781,39,45876,1.0243277848911652
ZCTA5 45877,65833,173,2163,39,45877,7.998150716597319
ZCTA5 45879,53466,709,6099,39,45879,11.62485653385801
ZCTA5 45880,63191,208,2730,39,45880,7.6190476190476195
ZCTA5 45881,79063,191,1355,39,45881,14.095940959409594
ZCTA5 45882,55431,212,2727,39,45882,7.774110744407774
ZCTA5 45883,81818,315,3872,39,45883,8.135330578512397
ZCTA5 45884,-666666666,0,71,39,45884,0.0
ZCTA5 45885,62426,1053,12403,39,45885,8.489881480287027
ZCTA5 45886,71250,102,534,39,45886,19.101123595505616
ZCTA5 45887,51957,559,4224,39,45887,13.233901515151514
ZCTA5 45888,41573,16,258,39,45888,6.2015503875969
ZCTA5 45889,102197,38,1663,39,45889,2.285027059530968
ZCTA5 45890,71250,6,602,39,45890,0.9966777408637874
ZCTA5 45891,49746,2143,14697,39,45891,14.581207049057632
ZCTA5 45894,69074,24,815,39,45894,2.9447852760736195
ZCTA5 45895,62798,1667,17582,39,45895,9.481287680582414
ZCTA5 45896,51734,229,1751,39,45896,13.07824100513992
ZCTA5 45897,-666666666,0,0,39,45897,
ZCTA5 45898,46500,200,938,39,45898,21.321961620469082
ZCTA5 45899,68929,5,125,39,45899,4.0
ZCTA5 46001,55263,1951,9856,18,46001,19.7950487012987
ZCTA5 46011,60163,1755,16544,18,46011,10.608075435203094
ZCTA5 46012,47389,3261,18661,18,46012,17.474947751996144
ZCTA5 46013,41584,2662,17063,18,46013,15.601008029068744
ZCTA5 46016,29229,5730,17274,18,46016,33.171240013893716
ZCTA5 46017,57667,741,5715,18,46017,12.965879265091864
ZCTA5 46030,59975,326,2971,18,46030,10.972736452372938
ZCTA5 46031,85092,131,2512,18,46031,5.214968152866242
ZCTA5 46032,101526,2174,51168,18,46032,4.2487492182614135
ZCTA5 46033,135087,874,38792,18,46033,2.253041864301918
ZCTA5 46034,72093,458,6551,18,46034,6.991299038314761
ZCTA5 46035,67727,116,1198,18,46035,9.68280467445743
ZCTA5 46036,47844,1877,11654,18,46036,16.106058005834907
ZCTA5 46037,120764,937,41860,18,46037,2.2384137601528904
ZCTA5 46038,92464,1823,43347,18,46038,4.205596696426512
ZCTA5 46039,53750,31,508,18,46039,6.102362204724409
ZCTA5 46040,93475,351,12422,18,46040,2.8256319433263566
ZCTA5 46041,51157,3083,21698,18,46041,14.208682827910406
ZCTA5 46044,55932,211,3061,18,46044,6.893172165958837
ZCTA5 46045,-666666666,14,39,18,46045,35.8974358974359
ZCTA5 46047,-666666666,37,56,18,46047,66.07142857142857
ZCTA5 46048,50580,382,2108,18,46048,18.12144212523719
ZCTA5 46049,61250,83,1080,18,46049,7.685185185185185
ZCTA5 46050,60800,352,2107,18,46050,16.7062173706692
ZCTA5 46051,57629,385,2797,18,46051,13.764747944225956
ZCTA5 46052,61980,1721,21834,18,46052,7.882202070165796
ZCTA5 46055,107087,294,12598,18,46055,2.333703762501984
ZCTA5 46056,71154,81,2238,18,46056,3.6193029490616624
ZCTA5 46057,76563,157,1262,18,46057,12.440570522979398
ZCTA5 46058,73929,151,2359,18,46058,6.401017380245867
ZCTA5 46060,78300,3111,40788,18,46060,7.6272433068549566
ZCTA5 46062,86560,1552,35084,18,46062,4.423668908904344
ZCTA5 46063,50000,66,565,18,46063,11.68141592920354
ZCTA5 46064,78889,997,13658,18,46064,7.29975106164885
ZCTA5 46065,64219,208,3335,18,46065,6.2368815592203894
ZCTA5 46068,80195,226,2851,18,46068,7.9270431427569275
ZCTA5 46069,57454,596,7156,18,46069,8.328675237562884
ZCTA5 46070,60192,283,2307,18,46070,12.267013437364541
ZCTA5 46071,71719,190,3142,18,46071,6.047103755569701
ZCTA5 46072,56345,716,8358,18,46072,8.566642737497009
ZCTA5 46074,100775,2218,34546,18,46074,6.420424940658832
ZCTA5 46075,87485,288,6584,18,46075,4.374240583232078
ZCTA5 46076,50042,125,1425,18,46076,8.771929824561402
ZCTA5 46077,138686,1081,29193,18,46077,3.7029424862124483
ZCTA5 46103,73125,45,162,18,46103,27.77777777777778
ZCTA5 46104,52679,145,910,18,46104,15.934065934065933
ZCTA5 46105,82306,145,1781,18,46105,8.141493542953397
ZCTA5 46106,88574,293,6855,18,46106,4.274252370532458
ZCTA5 46107,48643,1680,12714,18,46107,13.213780084945729
ZCTA5 46110,-666666666,146,583,18,46110,25.04288164665523
ZCTA5 46111,38269,13,196,18,46111,6.63265306122449
ZCTA5 46112,86372,1092,37375,18,46112,2.9217391304347826
ZCTA5 46113,75568,1138,15424,18,46113,7.378112033195021
ZCTA5 46115,53088,337,1923,18,46115,17.52470098803952
ZCTA5 46117,86071,0,828,18,46117,0.0
ZCTA5 46118,70341,348,5033,18,46118,6.914365189747665
ZCTA5 46120,63438,526,5290,18,46120,9.943289224952741
ZCTA5 46121,69219,614,5529,18,46121,11.10508229336227
ZCTA5 46122,79448,837,15999,18,46122,5.2315769735608475
ZCTA5 46123,92972,1628,36229,18,46123,4.493637693560407
ZCTA5 46124,67072,998,8508,18,46124,11.730136342266102
ZCTA5 46125,-666666666,0,55,18,46125,0.0
ZCTA5 46126,72111,418,4933,18,46126,8.473545509831744
ZCTA5 46127,73571,0,279,18,46127,0.0
ZCTA5 46128,62931,68,1772,18,46128,3.837471783295711
ZCTA5 46130,79415,128,2669,18,46130,4.795803671787186
ZCTA5 46131,65654,3462,31808,18,46131,10.884054325955734
ZCTA5 46133,63750,59,830,18,46133,7.1084337349397595
ZCTA5 46135,54710,1679,15165,18,46135,11.071546323771843
ZCTA5 46140,63816,3406,39531,18,46140,8.61602286812881
ZCTA5 46142,76489,1700,29111,18,46142,5.8397169454845255
ZCTA5 46143,73894,3828,56804,18,46143,6.738962044926414
ZCTA5 46144,55543,0,133,18,46144,0.0
ZCTA5 46146,78791,0,416,18,46146,0.0
ZCTA5 46147,66898,280,3179,18,46147,8.807801195344448
ZCTA5 46148,58779,753,5529,18,46148,13.619099294628324
ZCTA5 46149,80430,196,2143,18,46149,9.14605692953803
ZCTA5 46150,59091,207,1130,18,46150,18.318584070796458
ZCTA5 46151,62236,3719,30808,18,46151,12.071539859776681
ZCTA5 46155,54948,0,162,18,46155,0.0
ZCTA5 46156,53021,125,1253,18,46156,9.976057462090981
ZCTA5 46157,81034,132,4049,18,46157,3.2600642133860216
ZCTA5 46158,63500,2321,22776,18,46158,10.190551457674745
ZCTA5 46160,62563,659,6280,18,46160,10.493630573248408
ZCTA5 46161,73500,171,2461,18,46161,6.948394961397805
ZCTA5 46162,-666666666,8,314,18,46162,2.547770700636943
ZCTA5 46163,96557,652,13076,18,46163,4.986234322422759
ZCTA5 46164,75570,380,4147,18,46164,9.163250542560887
