ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,ZCTA,Poverty Rate (%)
ZCTA5 39465,59113,3034,21961,39465,13.815400027321159
ZCTA5 39525,64041,377,8013,39525,4.704854611256708
ZCTA5 39556,53694,1570,7703,39556,20.3816694794236
ZCTA5 39561,44250,38,1486,39561,2.557200538358008
ZCTA5 39567,50406,2243,10311,39567,21.753467170982447
ZCTA5 39771,49375,7,134,39771,5.223880597014925
ZCTA5 39772,34211,345,1700,39772,20.294117647058822
ZCTA5 39664,42971,319,1909,39664,16.71031953902567
ZCTA5 39735,38607,596,3690,39735,16.151761517615178
ZCTA5 39740,74761,558,5951,39740,9.376575365484792
ZCTA5 39750,35898,630,2525,39750,24.95049504950495
ZCTA5 39756,32109,777,1792,39756,43.359375
ZCTA5 39046,40497,6120,26930,39046,22.7255848496101
ZCTA5 39047,88838,1897,40359,39047,4.700314675784831
ZCTA5 39066,37067,1204,5272,39066,22.83763277693475
ZCTA5 39079,21130,550,1220,39079,45.08196721311475
ZCTA5 39083,38713,2468,9251,39083,26.6781969516809
ZCTA5 39156,46535,24,523,39156,4.588910133843212
ZCTA5 39166,33125,274,705,39166,38.86524822695036
ZCTA5 39192,36250,525,1895,39192,27.70448548812665
ZCTA5 39194,29516,6125,16642,39194,36.80447061651243
ZCTA5 39203,24281,1704,5207,39203,32.725177645477245
ZCTA5 39325,59773,773,6434,39325,12.01429903636929
ZCTA5 39213,26177,6877,20188,39213,34.06479096492966
ZCTA5 39320,43738,964,2308,39320,41.76776429809358
ZCTA5 39323,33617,231,1100,39323,21.0
ZCTA5 39335,74391,341,2179,39335,15.649380449747591
ZCTA5 39339,37048,3544,14350,39339,24.696864111498257
ZCTA5 39345,35367,1555,5587,39345,27.832468229819224
ZCTA5 39363,24646,317,1465,39363,21.638225255972696
ZCTA5 39739,35764,838,2513,39739,33.34659769200159
ZCTA5 39751,51058,245,1425,39751,17.192982456140353
ZCTA5 39057,29946,1087,2403,39057,45.23512276321265
ZCTA5 39063,21602,1443,3729,39063,38.696701528559935
ZCTA5 39073,63543,2507,21169,39073,11.84278898389154
ZCTA5 39086,24631,705,1638,39086,43.040293040293044
ZCTA5 39092,38482,998,3044,39092,32.78580814717477
ZCTA5 39150,32500,1888,5240,39150,36.030534351145036
ZCTA5 39168,38575,1086,6441,39168,16.860735910572895
ZCTA5 39209,30484,9232,26154,39209,35.29861589049476
ZCTA5 39054,17813,301,472,39054,63.771186440677965
ZCTA5 70812,38235,3772,12341,70812,30.564784053156146
ZCTA5 50465,37344,14,153,50465,9.15032679738562
ZCTA5 50473,79091,22,175,50473,12.571428571428573
ZCTA5 50475,55417,104,1384,50475,7.514450867052023
ZCTA5 50510,67500,73,959,50510,7.6120959332638165
ZCTA5 50520,-666666666,51,175,50520,29.142857142857142
ZCTA5 50528,98824,0,359,50528,0.0
ZCTA5 50530,62697,104,1194,50530,8.710217755443885
ZCTA5 50539,49286,54,454,50539,11.894273127753303
ZCTA5 50117,40625,16,138,50117,11.594202898550725
ZCTA5 50141,61875,15,414,50141,3.6231884057971016
ZCTA5 50212,69185,238,2801,50212,8.496965369510889
ZCTA5 50680,54167,48,1042,50680,4.606525911708253
ZCTA5 50167,65833,53,865,50167,6.127167630057803
ZCTA5 50144,58967,150,2593,50144,5.784805244890088
ZCTA5 50157,50034,77,869,50157,8.860759493670885
ZCTA5 50161,80583,102,2031,50161,5.022156573116692
ZCTA5 50220,53118,1163,8834,50220,13.165044147611502
ZCTA5 50227,31354,3,76,50227,3.9473684210526314
ZCTA5 50228,68810,172,2814,50228,6.112295664534471
ZCTA5 50239,50625,4,44,50239,9.090909090909092
ZCTA5 50242,85250,26,490,50242,5.3061224489795915
ZCTA5 50244,77824,113,1873,50244,6.03310197544047
ZCTA5 50257,75170,75,1236,50257,6.067961165048544
ZCTA5 50250,61779,258,2322,50250,11.11111111111111
ZCTA5 50316,44869,3422,15166,50316,22.56362917051299
ZCTA5 50460,71779,12,357,50460,3.361344537815126
ZCTA5 50544,49485,126,571,50544,22.066549912434326
ZCTA5 50323,144180,440,14837,50323,2.965559075284761
ZCTA5 50433,45192,12,194,50433,6.185567010309279
ZCTA5 50464,68523,29,596,50464,4.865771812080537
ZCTA5 50523,51500,36,542,50523,6.642066420664207
ZCTA5 50574,48750,250,1880,50574,13.297872340425531
ZCTA5 50521,9022,56,77,50521,72.72727272727273
ZCTA5 50557,61250,27,740,50557,3.6486486486486487
ZCTA5 50621,62647,130,1596,50621,8.145363408521304
ZCTA5 50658,53935,163,2247,50658,7.254116599910993
ZCTA5 50841,51346,330,2315,50841,14.254859611231103
ZCTA5 50848,38158,13,225,50848,5.777777777777778
ZCTA5 50033,125000,0,20,50033,0.0
ZCTA5 76520,47991,1652,7685,76520,21.496421600520492
ZCTA5 76522,56002,3818,36965,76522,10.328689300689842
ZCTA5 76531,49550,986,4429,76531,22.26236170693159
ZCTA5 76534,63145,266,3109,76534,8.555805725313606
ZCTA5 76543,44131,5687,31922,76543,17.815299793246037
ZCTA5 76548,72513,2941,30951,76548,9.502116248263384
ZCTA5 76621,78889,20,1061,76621,1.8850141376060319
ZCTA5 76628,27917,9,101,76628,8.91089108910891
ZCTA5 76643,71096,1132,14569,76643,7.769922438053401
ZCTA5 76648,48229,603,2657,76648,22.694768535942792
ZCTA5 76657,80769,944,11019,76657,8.56702060078047
ZCTA5 76012,70569,3666,26255,76012,13.963054656255952
ZCTA5 76013,58887,5427,33697,76013,16.10529127222008
ZCTA5 76017,77109,4010,45995,76017,8.718338949885856
ZCTA5 76020,77359,3025,30333,76020,9.972637061945736
ZCTA5 76054,100271,538,11997,76054,4.48445444694507
ZCTA5 76059,42148,547,5174,76059,10.572091225357557
ZCTA5 66419,62500,43,291,66419,14.776632302405499
ZCTA5 66423,55893,87,995,66423,8.743718592964825
ZCTA5 66425,51364,33,437,66425,7.551487414187644
ZCTA5 66024,37857,145,673,66024,21.545319465081725
ZCTA5 66218,131527,83,7416,66218,1.1192017259978424
ZCTA5 66514,73938,63,1400,66514,4.5
ZCTA5 66549,65571,107,1627,66549,6.576521204671174
ZCTA5 66095,56811,59,944,66095,6.25
ZCTA5 66018,70705,236,6336,66018,3.7247474747474745
ZCTA5 66006,77418,337,7114,66006,4.737138037672196
ZCTA5 66008,81250,16,185,66008,8.64864864864865
ZCTA5 66017,67500,61,396,66017,15.404040404040403
ZCTA5 66046,50066,3897,18681,66046,20.860767624859484
ZCTA5 66205,83013,1072,13677,66205,7.83797616436353
ZCTA5 66213,103418,920,28575,66213,3.2195975503062115
ZCTA5 66220,152804,189,7544,66220,2.5053022269353127
ZCTA5 66226,136094,247,15308,66226,1.6135354063234912
ZCTA5 66403,64464,24,925,66403,2.5945945945945943
ZCTA5 66422,61094,27,1031,66422,2.6188166828322017
ZCTA5 66434,52404,491,4538,66434,10.819744380784487
ZCTA5 66732,53125,44,271,66732,16.236162361623617
ZCTA5 66734,41250,11,165,66734,6.666666666666667
ZCTA5 66052,66927,224,2092,66052,10.707456978967496
ZCTA5 04676,65160,194,1228,04676,15.798045602605862
ZCTA5 04730,47063,1448,9451,04730,15.321130039149297
ZCTA5 06074,119972,1012,25942,06074,3.901009945262509
ZCTA5 06001,122241,807,18211,06001,4.4313876228653015
ZCTA5 06033,117511,1101,28545,06033,3.857067787703626
ZCTA5 06059,-666666666,0,0,06059,
ZCTA5 06076,82601,613,12438,06076,4.9284450876346675
ZCTA5 06078,109503,168,10039,06078,1.6734734535312281
ZCTA5 06091,63214,0,101,06091,0.0
ZCTA5 06111,82721,2514,29924,06111,8.401283250902287
ZCTA5 06024,82917,39,260,06024,15.0
ZCTA5 06085,98424,434,7204,06085,6.024430871737923
ZCTA5 06088,61584,103,4510,06088,2.2838137472283813
ZCTA5 06354,65247,710,5577,06354,12.730858884705038
ZCTA5 06426,118558,138,3458,06426,3.990746096009254
ZCTA5 06510,73438,793,2412,06510,32.87728026533996
ZCTA5 06840,200203,516,20175,06840,2.5576208178438664
ZCTA5 06473,105576,1091,23839,06473,4.57653425059776
ZCTA5 52751,63750,87,848,52751,10.25943396226415
ZCTA5 52720,73571,64,751,52720,8.5219707057257
ZCTA5 52745,66250,14,419,52745,3.341288782816229
ZCTA5 52749,89464,41,1075,52749,3.813953488372093
ZCTA5 52752,54453,25,416,52752,6.009615384615385
ZCTA5 52756,103239,63,1650,52756,3.8181818181818183
ZCTA5 52042,63164,27,1522,52042,1.7739816031537452
ZCTA5 52052,49455,302,2927,52052,10.317731465664503
ZCTA5 62474,54948,39,719,62474,5.4242002781641165
ZCTA5 62476,53950,132,1526,62476,8.650065530799477
ZCTA5 62480,35882,211,607,62480,34.76112026359143
ZCTA5 62520,80188,117,1646,62520,7.108140947752125
ZCTA5 62530,62212,81,1397,62530,5.798138869005011
ZCTA5 62942,52917,76,633,62942,12.006319115323855
ZCTA5 62947,60469,12,384,62947,3.125
ZCTA5 03771,71379,27,932,03771,2.896995708154506
ZCTA5 03774,50191,90,1568,03774,5.7397959183673475
ZCTA5 03820,74946,2627,30956,03820,8.486238532110093
ZCTA5 03826,73860,20,1952,03826,1.0245901639344261
ZCTA5 52353,60466,1020,9142,52353,11.157295996499672
ZCTA5 52361,60200,514,4239,52361,12.12550129747582
ZCTA5 52405,61198,2599,25692,52405,10.115989413046862
ZCTA5 52530,52143,69,1048,52530,6.583969465648855
ZCTA5 52533,51563,74,1211,52533,6.11065235342692
ZCTA5 52327,67917,236,3427,52327,6.886489641085497
ZCTA5 52551,68929,15,580,52551,2.586206896551724
ZCTA5 52739,49750,103,758,52739,13.588390501319262
ZCTA5 52233,48202,792,6945,52233,11.40388768898488
ZCTA5 52043,59500,502,2218,52043,22.633002705139766
ZCTA5 52151,49663,232,1806,52151,12.846068660022148
ZCTA5 52255,61250,215,1404,52255,15.313390313390313
ZCTA5 52330,82500,91,849,52330,10.71849234393404
ZCTA5 52404,56898,4715,38695,52404,12.185036826463367
ZCTA5 52048,57188,33,320,52048,10.3125
ZCTA5 52208,56705,188,2938,52208,6.398910823689585
ZCTA5 52557,-666666666,0,0,52557,
ZCTA5 52657,68125,0,53,52657,0.0
ZCTA5 47536,-666666666,0,0,47536,
ZCTA5 47537,42543,115,865,47537,13.294797687861271
ZCTA5 47568,60893,62,648,47568,9.5679012345679
ZCTA5 47576,74500,45,534,47576,8.426966292134832
ZCTA5 47588,48385,25,845,47588,2.9585798816568047
ZCTA5 47590,32813,35,286,47590,12.237762237762238
ZCTA5 47596,-666666666,6,50,47596,12.0
ZCTA5 47616,-666666666,20,314,47616,6.369426751592357
ZCTA5 47648,69160,400,4216,47648,9.487666034155598
ZCTA5 47683,64792,11,195,47683,5.641025641025641
ZCTA5 47708,-666666666,128,496,47708,25.806451612903224
ZCTA5 55047,94722,94,2397,55047,3.9215686274509802
ZCTA5 55069,57014,537,4467,55069,12.021490933512425
ZCTA5 55082,99541,1449,35710,55082,4.057686922430691
ZCTA5 55101,63250,887,6857,55101,12.935686160128338
ZCTA5 55102,61295,2095,18166,55102,11.532533303974459
ZCTA5 55107,57468,2678,14412,55107,18.58173744102137
ZCTA5 55108,76967,1660,14526,55108,11.427784661985406
ZCTA5 55112,78927,4226,43635,55112,9.684885986020396
ZCTA5 55304,109227,1348,50066,55304,2.6924459713178606
ZCTA5 55322,99263,146,3872,55322,3.770661157024793
ZCTA5 55325,75000,215,4691,55325,4.5832445107652955
ZCTA5 55330,93969,1153,38793,55330,2.972185703606321
ZCTA5 55340,149000,274,8647,55340,3.168729038973054
ZCTA5 55343,68211,2164,25384,55343,8.52505515285219
ZCTA5 55301,96819,132,13646,55301,0.9673164297229957
ZCTA5 55077,86548,424,12611,55077,3.362144159860439
ZCTA5 55109,67435,2898,33389,55109,8.679505226272125
ZCTA5 55124,90183,2648,53432,55124,4.955831711334032
ZCTA5 55311,131723,1260,39146,55311,3.2187196648444285
ZCTA5 55312,75729,109,1442,55312,7.558945908460471
ZCTA5 55321,67938,273,4973,55321,5.489644078021315
ZCTA5 55334,55608,149,2605,55334,5.719769673704414
ZCTA5 55346,118111,338,17904,55346,1.887846291331546
ZCTA5 29403,50569,6119,21514,29403,28.441944780143164
ZCTA5 29406,36624,10400,34926,29406,29.777243314436237
ZCTA5 29414,71875,3228,39167,29414,8.241631986110756
ZCTA5 29471,34872,417,1490,29471,27.986577181208055
ZCTA5 29527,42126,4234,26373,29527,16.054297956243126
ZCTA5 29530,47407,357,2149,29530,16.612377850162865
ZCTA5 29032,45859,1402,5669,29032,24.730993120479802
ZCTA5 29047,24517,1379,3635,29047,37.93672627235213
ZCTA5 29061,53368,1735,14021,29061,12.374295699308181
ZCTA5 29384,44315,674,3852,29384,17.497403946002077
ZCTA5 29407,64641,4058,35294,29407,11.497704992349975
ZCTA5 29418,42015,3895,21858,29418,17.81956263153079
ZCTA5 29432,31785,513,2795,29432,18.354203935599283
ZCTA5 29434,24511,121,542,29434,22.324723247232473
ZCTA5 29437,51196,251,2347,29437,10.694503621644651
ZCTA5 29440,42532,4710,26217,29440,17.96544227028264
ZCTA5 29450,40682,570,2539,29450,22.449783379283183
ZCTA5 29452,38750,46,169,29452,27.218934911242602
ZCTA5 29456,63671,3397,33386,29456,10.174923620679326
ZCTA5 29477,46151,2097,7805,29477,26.86739269698911
ZCTA5 29525,30746,550,1756,29525,31.32118451025057
ZCTA5 29340,36304,3356,19647,29340,17.081488267928947
ZCTA5 29353,50673,576,3745,29353,15.380507343124167
ZCTA5 29364,30000,68,500,29364,13.600000000000001
ZCTA5 50108,38750,70,384,50108,18.229166666666664
ZCTA5 50151,75463,38,612,50151,6.209150326797386
ZCTA5 50011,-666666666,0,0,50011,
ZCTA5 50012,-666666666,5,5,50012,100.0
ZCTA5 50023,91974,1967,39808,50023,4.941217845659164
ZCTA5 50127,-666666666,0,0,50127,
ZCTA5 50163,48313,117,839,50163,13.945172824791419
ZCTA5 50255,42083,1,51,50255,1.9607843137254901
ZCTA5 50319,-666666666,0,0,50319,
ZCTA5 50324,69490,334,4879,50324,6.845665095306415
ZCTA5 50327,81677,709,11816,50327,6.0003385240352065
ZCTA5 50467,46875,14,114,50467,12.280701754385964
ZCTA5 50620,41429,16,46,50620,34.78260869565217
ZCTA5 50664,-666666666,0,35,50664,0.0
ZCTA5 50839,50000,1,52,50839,1.9230769230769231
ZCTA5 50842,42083,5,69,50842,7.246376811594203
ZCTA5 50046,76087,211,1770,50046,11.92090395480226
ZCTA5 50070,75000,49,1221,50070,4.013104013104013
ZCTA5 50174,55670,221,1435,50174,15.400696864111499
ZCTA5 50028,65708,81,1614,50028,5.018587360594796
ZCTA5 50130,74453,58,1596,50130,3.634085213032581
ZCTA5 50222,83125,40,516,50222,7.751937984496124
ZCTA5 50254,79000,6,291,50254,2.0618556701030926
ZCTA5 69354,31632,0,49,69354,0.0
ZCTA5 69358,56759,219,2022,69358,10.83086053412463
ZCTA5 69361,49574,2483,16798,69361,14.781521609715442
ZCTA5 69032,52292,81,531,69032,15.254237288135593
ZCTA5 69033,60063,228,2513,69033,9.072821329088738
ZCTA5 69038,50625,71,473,69038,15.010570824524313
ZCTA5 69041,50486,0,66,69041,0.0
ZCTA5 69046,48438,11,83,69046,13.253012048192772
ZCTA5 69120,59875,36,1162,69120,3.098106712564544
ZCTA5 69129,48068,108,1065,69129,10.140845070422536
ZCTA5 69146,43558,63,252,69146,25.0
ZCTA5 62376,64286,81,1060,62376,7.641509433962264
ZCTA5 62411,53295,383,4048,62411,9.461462450592885
ZCTA5 62418,46907,288,2101,62418,13.707758210376012
ZCTA5 62424,68800,206,2447,62424,8.41847159787495
ZCTA5 62444,38036,79,396,62444,19.94949494949495
ZCTA5 62454,50514,980,8573,62454,11.43123760643882
ZCTA5 62459,53000,49,358,62459,13.687150837988826
ZCTA5 62461,58281,53,688,62461,7.703488372093023
ZCTA5 62463,52292,81,1070,62463,7.570093457943925
ZCTA5 62522,49348,3177,14237,62522,22.315094472150033
ZCTA5 62523,13250,338,571,62523,59.19439579684763
ZCTA5 62526,40800,5324,29357,62526,18.135368055319002
ZCTA5 62556,64688,21,370,62556,5.675675675675676
ZCTA5 62612,61645,152,1585,62612,9.589905362776026
ZCTA5 62644,46278,896,4697,62644,19.076005961251862
ZCTA5 62650,51921,3157,22979,62650,13.738630923887026
ZCTA5 62682,67917,40,703,62682,5.689900426742532
ZCTA5 62684,117566,17,5635,62684,0.30168589174800353
ZCTA5 62688,67784,66,753,62688,8.764940239043826
ZCTA5 62808,56213,338,1738,62808,19.447640966628306
ZCTA5 62820,53750,19,159,62820,11.949685534591195
ZCTA5 62837,51487,1205,8812,62837,13.67453472537449
ZCTA5 62850,41667,54,645,62850,8.372093023255815
ZCTA5 62863,46740,1098,9337,62863,11.759665845560672
ZCTA5 62874,35234,113,429,62874,26.340326340326342
ZCTA5 62954,52165,167,621,62954,26.89210950080515
ZCTA5 62894,60179,86,1091,62894,7.882676443629697
ZCTA5 62918,58294,1164,9619,62918,12.101050005198045
ZCTA5 62943,56875,23,286,62943,8.041958041958042
ZCTA5 62974,53271,160,1955,62974,8.184143222506394
ZCTA5 62987,60625,188,1367,62987,13.752743233357718
ZCTA5 62830,44476,150,1270,62830,11.811023622047244
ZCTA5 62833,62292,0,285,62833,0.0
ZCTA5 62849,58929,230,2056,62849,11.186770428015565
ZCTA5 62939,58281,251,2612,62939,9.609494640122511
ZCTA5 62910,39750,351,2193,62910,16.00547195622435
ZCTA5 62926,53502,356,2092,62926,17.01720841300191
ZCTA5 62938,45729,710,3222,62938,22.036002482929856
ZCTA5 62941,60341,45,671,62941,6.7064083457526085
ZCTA5 62996,57656,48,363,62996,13.223140495867769
ZCTA5 62208,68604,1612,16517,62208,9.759641581400981
ZCTA5 62214,82543,38,1449,62214,2.6224982746721874
ZCTA5 62002,48720,6256,30351,62002,20.612170933412408
ZCTA5 62009,37685,571,1853,62009,30.814894765245548
ZCTA5 62010,68875,827,10905,62010,7.583677212287941
ZCTA5 62015,58750,38,578,62015,6.5743944636678195
ZCTA5 62040,53964,6923,42166,62040,16.418441398282976
ZCTA5 62050,62500,60,352,62050,17.045454545454543
ZCTA5 62067,70930,122,2172,62067,5.616942909760589
ZCTA5 71959,43438,66,746,71959,8.847184986595174
ZCTA5 71962,29784,328,994,71962,32.99798792756539
ZCTA5 71964,42037,245,4709,71964,5.2028031429178165
ZCTA5 71325,24067,472,1404,71325,33.61823361823362
ZCTA5 71635,49979,1497,11432,71635,13.094821553533938
ZCTA5 71644,38077,65,397,71644,16.3727959697733
ZCTA5 71661,32000,108,406,71661,26.60098522167488
ZCTA5 71722,-666666666,8,83,71722,9.63855421686747
ZCTA5 71639,37419,1450,5588,71639,25.94846098783107
ZCTA5 55419,113675,1755,28600,55419,6.136363636363637
ZCTA5 55424,193333,248,10375,55424,2.3903614457831326
ZCTA5 55008,73852,1070,15217,55008,7.031609384241309
ZCTA5 55011,110203,271,10825,55011,2.503464203233256
ZCTA5 55019,93950,58,2223,55019,2.6090868196131356
ZCTA5 55032,96326,189,3729,55032,5.068382944489139
ZCTA5 55033,84307,1418,29939,55033,4.736297137512943
ZCTA5 98563,63328,653,7541,98563,8.659329001458692
ZCTA5 98537,60735,212,2476,98537,8.562197092084006
ZCTA5 98541,52029,1324,10858,98541,12.19377417572297
ZCTA5 98546,75707,135,3201,98546,4.217432052483598
ZCTA5 98571,-666666666,29,214,98571,13.551401869158877
ZCTA5 98580,80864,1221,11397,98580,10.713345617267702
ZCTA5 37881,35600,385,1991,37881,19.337016574585636
ZCTA5 37924,49419,1106,12300,37924,8.991869918699187
ZCTA5 37931,82179,1331,28137,37931,4.730426129295945
ZCTA5 37932,90021,1440,19110,37932,7.535321821036106
ZCTA5 37019,39453,35,676,37019,5.177514792899409
ZCTA5 37020,59094,483,6012,37020,8.033932135728543
ZCTA5 37353,51075,782,4911,37353,15.923437181836695
ZCTA5 37365,37000,341,1263,37365,26.999208234362627
ZCTA5 37374,55950,355,1886,37374,18.82290562036055
ZCTA5 37375,57431,279,2370,37375,11.772151898734178
ZCTA5 37385,51680,1565,9159,37385,17.087018233431596
ZCTA5 37396,107949,0,221,37396,0.0
ZCTA5 37406,31295,4419,14012,37406,31.53725378247217
ZCTA5 37408,63869,329,2033,37408,16.1829808165273
ZCTA5 37419,58621,911,6536,37419,13.938188494492042
ZCTA5 37018,50694,417,2470,37018,16.88259109311741
ZCTA5 37022,61875,1493,6606,37022,22.600666061156524
ZCTA5 37023,59293,239,1408,37023,16.974431818181817
ZCTA5 37030,44531,1433,7452,37030,19.229736983360173
ZCTA5 37064,105342,4247,60037,37064,7.0739710511851035
ZCTA5 37067,107464,1562,31499,37067,4.958887583732817
ZCTA5 37620,42786,6541,37139,37620,17.6122135760252
ZCTA5 37640,38701,574,3444,37640,16.666666666666664
ZCTA5 37660,40450,8505,39098,37660,21.753030845567547
ZCTA5 37664,50264,3491,27745,37664,12.582447287799603
ZCTA5 37690,62574,417,4588,37690,9.088927637314734
ZCTA5 37714,44196,697,4468,37714,15.599820948970455
ZCTA5 37073,69875,1227,14491,37073,8.467324546270099
ZCTA5 37013,60602,15801,98569,37013,16.03039495175968
ZCTA5 37076,64392,3854,38515,37076,10.006490977541217
ZCTA5 37086,64130,4320,34176,37086,12.640449438202248
ZCTA5 37097,43750,363,1996,37097,18.18637274549098
ZCTA5 37101,53453,952,6986,37101,13.627254509018035
ZCTA5 37172,57334,4535,29353,37172,15.4498688379382
ZCTA5 37203,58032,3573,16111,37203,22.177394326857428
ZCTA5 37205,107876,1208,23134,37205,5.221751534537909
ZCTA5 37214,61206,2312,29906,37214,7.730890122383468
ZCTA5 37313,33267,382,1558,37313,24.5186136071887
ZCTA5 37324,33792,1079,5551,37324,19.437939110070257
ZCTA5 37012,49883,154,1954,37012,7.881269191402252
ZCTA5 37026,51354,224,2117,37026,10.581010864430798
ZCTA5 37028,80489,3,434,37028,0.6912442396313364
ZCTA5 37033,45149,988,7281,37033,13.569564620244472
ZCTA5 33170,51778,2169,13122,33170,16.52949245541838
ZCTA5 33316,80694,1202,10247,33316,11.7302625158583
ZCTA5 33470,92217,1672,28547,33470,5.857007741619085
ZCTA5 33034,36250,6355,20932,33034,30.360214026371107
ZCTA5 33334,58346,4528,30296,33334,14.945867441246369
ZCTA5 33446,60607,2382,26415,33446,9.017603634298695
ZCTA5 33570,54977,5250,29471,33570,17.81412235757185
ZCTA5 33634,60237,3562,23031,33634,15.46611089401242
ZCTA5 19153,54485,2412,12723,19153,18.957792973355343
ZCTA5 19154,72161,2454,34699,19154,7.072249920746995
ZCTA5 19355,133686,1064,26724,19355,3.981439904205957
ZCTA5 19362,70668,619,5830,19362,10.617495711835334
ZCTA5 19365,83583,395,7468,19365,5.2892340653454735
ZCTA5 19440,86696,655,18930,19440,3.4601162176439515
ZCTA5 19152,55927,6266,36221,19152,17.29935672676072
ZCTA5 19138,43556,7194,32508,19138,22.129937246216315
ZCTA5 19139,30490,13784,44388,19139,31.053437866089933
ZCTA5 19146,77091,5398,40306,19146,13.392547015332704
ZCTA5 19312,164844,528,11325,19312,4.662251655629139
ZCTA5 19335,116895,1508,48000,19335,3.141666666666667
ZCTA5 19382,104232,5186,51769,19382,10.017578087272305
ZCTA5 19438,115748,721,24649,19438,2.925067954075216
ZCTA5 19460,104504,2698,40737,19460,6.62297174558755
ZCTA5 19504,82642,93,4599,19504,2.0221787345075013
ZCTA5 19511,-666666666,0,161,19511,0.0
ZCTA5 19512,71847,752,16357,19512,4.5974200648040595
