ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,ZCTA,Poverty Rate (%)
ZCTA5 74963,62791,73,507,74963,14.398422090729785
ZCTA5 74964,38026,568,2300,74964,24.695652173913043
ZCTA5 74965,43105,1179,4950,74965,23.81818181818182
ZCTA5 74966,51926,548,3347,74966,16.37287122796534
ZCTA5 75001,73383,1493,16263,75001,9.180348029268892
ZCTA5 75002,110796,3941,70803,75002,5.566148327048289
ZCTA5 75006,73088,3541,47786,75006,7.410120118863266
ZCTA5 75007,96051,3442,54376,75007,6.329998528762689
ZCTA5 75009,140933,1623,24643,75009,6.586048776528831
ZCTA5 75010,91657,1718,30015,75010,5.723804764284524
ZCTA5 75013,145220,1574,44725,75013,3.519284516489659
ZCTA5 75019,124652,1228,44282,75019,2.773135811390633
ZCTA5 75020,58252,3765,22790,75020,16.520403685827116
ZCTA5 75021,57172,1225,9232,75021,13.26906412478336
ZCTA5 75022,165000,1510,26423,75022,5.714718237898801
ZCTA5 75023,91883,3537,48464,75023,7.298200726312315
ZCTA5 75024,107948,1695,43264,75024,3.9178069526627217
ZCTA5 75025,127282,2103,52881,75025,3.9768536903613776
ZCTA5 75028,138221,1417,46868,75028,3.0233848254672697
ZCTA5 75032,123199,1302,34946,75032,3.7257482973730895
ZCTA5 75033,149525,975,44397,75033,2.19609433069802
ZCTA5 75034,94134,2651,45727,75034,5.797450084195333
ZCTA5 75035,142995,2581,81293,75035,3.1749351112641926
ZCTA5 75036,134878,1001,30910,75036,3.2384341637010676
ZCTA5 75038,64678,3570,32002,75038,11.155552777951378
ZCTA5 75039,99156,1067,22041,75039,4.84097817703371
ZCTA5 75040,65141,7576,64344,75040,11.774213601889842
ZCTA5 75041,58945,6161,31352,75041,19.651058943608064
ZCTA5 75042,53919,5724,38089,75042,15.027960828585682
ZCTA5 75043,66211,7119,64607,75043,11.018929837324128
ZCTA5 75044,78701,4528,45595,75044,9.930913477354974
ZCTA5 75048,114256,714,26898,75048,2.6544724514833815
ZCTA5 75050,64435,6174,43205,75050,14.290012730008101
ZCTA5 75051,42675,8329,39668,75051,20.99677321770697
ZCTA5 75052,82395,7365,95502,75052,7.711880379468493
ZCTA5 75054,145375,451,15820,75054,2.8508217446270545
ZCTA5 75056,100568,4758,64171,75056,7.414564211248072
ZCTA5 75057,73837,2354,16746,75057,14.057088259882958
ZCTA5 75058,113542,144,3322,75058,4.334738109572546
ZCTA5 75060,61964,7013,49429,75060,14.188027271439843
ZCTA5 75061,52446,8723,56540,75061,15.428015564202335
ZCTA5 75062,63151,4232,50928,75062,8.309770656613258
ZCTA5 75063,97704,2984,43653,75063,6.835727212333631
ZCTA5 75065,81271,602,12515,75065,4.810227726727927
ZCTA5 75067,68923,5768,67420,75067,8.55532482942747
ZCTA5 75068,113053,3621,65754,75068,5.506889314718496
ZCTA5 75069,66086,5824,37183,75069,15.66307183390259
ZCTA5 75070,94510,2710,54415,75070,4.980244417899477
ZCTA5 75071,118900,3875,62561,75071,6.1939547002125925
ZCTA5 75072,135858,2132,54179,75072,3.935104007087617
ZCTA5 75074,73291,6101,51595,75074,11.824789223761993
ZCTA5 75075,86731,2525,36051,75075,7.003966602868158
ZCTA5 75076,67500,261,8592,75076,3.037709497206704
ZCTA5 75077,114916,1727,38777,75077,4.453670990535627
ZCTA5 75078,160403,1011,35711,75078,2.8310604575620957
ZCTA5 75080,80294,7485,50182,75080,14.915706827149178
ZCTA5 75081,83551,3035,36567,75081,8.299833182924495
ZCTA5 75082,100239,1475,26699,75082,5.524551481328889
ZCTA5 75087,112777,873,38671,75087,2.2575056243696827
ZCTA5 75088,96279,1578,26191,75088,6.024970409682715
ZCTA5 75089,106758,2867,35203,75089,8.144192256341789
ZCTA5 75090,50290,4060,23438,75090,17.322297124328013
ZCTA5 75092,59019,2246,26520,75092,8.469079939668175
ZCTA5 75093,114318,2470,46594,75093,5.3011117311241795
ZCTA5 75094,146773,1274,23266,75094,5.475801598899682
ZCTA5 75098,101460,3791,64148,75098,5.909771154205899
ZCTA5 75101,46571,120,671,75101,17.883755588673623
ZCTA5 75102,54621,86,1790,75102,4.804469273743017
ZCTA5 75103,65517,1354,15518,75103,8.725351205052197
ZCTA5 75104,78259,4550,48769,75104,9.329697143677336
ZCTA5 75105,44196,2,207,75105,0.966183574879227
ZCTA5 75109,62895,583,4241,75109,13.746757840132046
ZCTA5 75110,46752,4075,29700,75110,13.720538720538721
ZCTA5 75114,80703,534,6270,75114,8.516746411483252
ZCTA5 75115,79805,4413,54999,75115,8.023782250586374
ZCTA5 75116,51765,2161,20939,75116,10.320454653994936
ZCTA5 75117,84926,468,4689,75117,9.980806142034549
ZCTA5 75119,65034,3696,28542,75119,12.949337817952491
ZCTA5 75124,66429,486,5104,75124,9.521943573667711
ZCTA5 75125,71719,743,7176,75125,10.353957636566333
ZCTA5 75126,93908,4552,59982,75126,7.588943349671568
ZCTA5 75127,53387,321,1841,75127,17.43617599130907
ZCTA5 75132,-666666666,0,0,75132,
ZCTA5 75134,59211,2259,19236,75134,11.743605739238927
ZCTA5 75135,89453,458,8071,75135,5.674637591376533
ZCTA5 75137,78254,1582,19352,75137,8.174865646961555
ZCTA5 75140,46677,984,7170,75140,13.723849372384937
ZCTA5 75141,37125,1182,3772,75141,31.336161187698835
ZCTA5 75142,67686,3772,22328,75142,16.89358652812612
ZCTA5 75143,57157,2199,15027,75143,14.633659413056499
ZCTA5 75144,48214,763,3964,75144,19.248234106962663
ZCTA5 75146,61482,4161,24420,75146,17.03931203931204
ZCTA5 75147,43274,961,6877,75147,13.974116620619457
ZCTA5 75148,51500,1280,6161,75148,20.775848076610938
ZCTA5 75149,57136,7963,58810,75149,13.540214249277332
ZCTA5 75150,61423,7448,64484,75150,11.55015197568389
ZCTA5 75152,78750,642,5671,75152,11.320754716981133
ZCTA5 75153,87750,24,493,75153,4.86815415821501
ZCTA5 75154,86783,4020,46832,75154,8.583874274000683
ZCTA5 75155,51750,470,3167,75155,14.840543100726238
ZCTA5 75156,46498,3760,16494,75156,22.79616830362556
ZCTA5 75157,-666666666,29,208,75157,13.942307692307693
ZCTA5 75158,82813,244,5468,75158,4.462326261887344
ZCTA5 75159,63543,2539,20571,75159,12.342618248991299
ZCTA5 75160,63105,2735,23971,75160,11.409619957448584
ZCTA5 75161,73521,754,8034,75161,9.385113268608414
ZCTA5 75163,45000,348,2450,75163,14.204081632653063
ZCTA5 75164,47554,70,281,75164,24.91103202846975
ZCTA5 75165,78254,4218,45968,75165,9.175948485903238
ZCTA5 75166,105972,122,5519,75166,2.2105453886573656
ZCTA5 75167,104652,440,12239,75167,3.5950649562872785
ZCTA5 75169,53460,2363,14255,75169,16.576639775517364
ZCTA5 75172,57895,1135,4938,75172,22.985014175779668
ZCTA5 75173,89402,297,8298,75173,3.5791757049891544
ZCTA5 75180,54670,3248,26531,75180,12.242282612792582
ZCTA5 75181,97061,1951,27073,75181,7.206441842426033
ZCTA5 75182,137656,603,7647,75182,7.885445272655943
ZCTA5 75189,101552,1381,35179,75189,3.9256374541629953
ZCTA5 75201,95907,2767,17442,75201,15.864006421281962
ZCTA5 75202,86827,178,2165,75202,8.221709006928407
ZCTA5 75203,40079,5302,16423,75203,32.283991962491626
ZCTA5 75204,83050,3931,31720,75204,12.392812105926861
ZCTA5 75205,164409,1709,22219,75205,7.691615284216212
ZCTA5 75206,79468,4485,37912,75206,11.830027431947668
ZCTA5 75207,78393,295,2828,75207,10.43140028288543
ZCTA5 75208,68000,3579,29802,75208,12.009261123414536
ZCTA5 75209,103130,841,14136,75209,5.949349179400113
ZCTA5 75210,32852,2162,9270,75210,23.32254584681769
ZCTA5 75211,50368,14837,72903,75211,20.351700204381164
ZCTA5 75212,42115,6308,26400,75212,23.893939393939394
ZCTA5 75214,104583,2058,33500,75214,6.143283582089552
ZCTA5 75215,32077,5057,17730,75215,28.522278623801466
ZCTA5 75216,31063,17532,54734,75216,32.03127854715533
ZCTA5 75217,44384,23667,87720,75217,26.98016415868673
ZCTA5 75218,95500,1442,21260,75218,6.782690498588899
ZCTA5 75219,81205,2203,23950,75219,9.198329853862212
ZCTA5 75220,51125,7871,40365,75220,19.499566456088196
ZCTA5 75223,61505,2259,14249,75223,15.853744122394552
ZCTA5 75224,46137,6755,35662,75224,18.94173069373563
ZCTA5 75225,169547,776,21606,75225,3.5915949273349996
ZCTA5 75226,60290,1252,5093,75226,24.582760651875123
ZCTA5 75227,49744,9432,57945,75227,16.27750453015791
ZCTA5 75228,51018,13823,71148,75228,19.428515207735984
ZCTA5 75229,107886,2842,32854,75229,8.65039264625312
ZCTA5 75230,105045,1328,26202,75230,5.068315395771315
ZCTA5 75231,45052,8082,38485,75231,21.00038976224503
ZCTA5 75232,48768,7041,33553,75232,20.984710756117188
ZCTA5 75233,57018,4137,16615,75233,24.899187481191696
ZCTA5 75234,74932,3133,32493,75234,9.642076754993383
ZCTA5 75235,49805,3949,18875,75235,20.92185430463576
ZCTA5 75236,44462,3123,17528,75236,17.817206754906437
ZCTA5 75237,33740,5404,18695,75237,28.906124632254617
ZCTA5 75238,68361,2545,31762,75238,8.012719602040173
ZCTA5 75240,49460,5200,26295,75240,19.775622741966153
ZCTA5 75241,38792,8265,29486,75241,28.030251644848402
ZCTA5 75243,43673,14069,64878,75243,21.685317056629366
ZCTA5 75244,100485,436,12788,75244,3.409446355958711
ZCTA5 75246,42722,679,2295,75246,29.586056644880177
ZCTA5 75247,17361,634,852,75247,74.4131455399061
ZCTA5 75248,91270,1391,36207,75248,3.8417985472422456
ZCTA5 75249,76345,980,17629,75249,5.559022065914119
ZCTA5 75251,78245,169,3804,75251,4.4426919032597265
ZCTA5 75252,70191,4223,27253,75252,15.495541775217408
ZCTA5 75253,46716,6389,24073,75253,26.540107174012377
ZCTA5 75254,62569,3873,23881,75254,16.21791382270424
ZCTA5 75261,-666666666,0,0,75261,
ZCTA5 75270,-666666666,0,0,75270,
ZCTA5 75287,57430,5923,51817,75287,11.430611575351717
ZCTA5 75390,-666666666,0,0,75390,
ZCTA5 75401,44980,3806,20458,75401,18.60396910743963
ZCTA5 75402,71972,1519,18337,75402,8.283797785897367
ZCTA5 75407,78743,1184,24864,75407,4.761904761904762
ZCTA5 75409,75328,2154,20437,75409,10.53970739345305
ZCTA5 75410,65281,486,4447,75410,10.928715988306724
ZCTA5 75411,-666666666,226,832,75411,27.163461538461537
ZCTA5 75412,58750,30,562,75412,5.338078291814947
ZCTA5 75413,-666666666,60,188,75413,31.914893617021278
ZCTA5 75414,73471,256,2985,75414,8.576214405360135
ZCTA5 75415,96786,42,317,75415,13.249211356466878
ZCTA5 75416,67974,267,2883,75416,9.261186264308012
ZCTA5 75417,42200,596,2479,75417,24.041952400161357
ZCTA5 75418,52078,1822,11977,75418,15.212490606996742
ZCTA5 75420,62548,191,1299,75420,14.7036181678214
ZCTA5 75421,-666666666,277,851,75421,32.54994124559342
ZCTA5 75422,62917,427,2862,75422,14.919636617749827
ZCTA5 75423,50833,452,2998,75423,15.076717811874582
ZCTA5 75424,70972,347,3679,75424,9.431910845338406
ZCTA5 75426,36719,889,3610,75426,24.626038781163434
ZCTA5 75428,45614,2520,9317,75428,27.0473328324568
ZCTA5 75429,-666666666,0,0,75429,
ZCTA5 75431,62500,294,1745,75431,16.84813753581662
ZCTA5 75432,56667,525,3002,75432,17.48834110592938
ZCTA5 75433,71173,313,3084,75433,10.149156939040207
ZCTA5 75434,-666666666,0,0,75434,
ZCTA5 75435,38523,266,1118,75435,23.792486583184257
ZCTA5 75436,47443,373,2155,75436,17.308584686774942
ZCTA5 75437,57083,129,1094,75437,11.791590493601463
ZCTA5 75438,92083,79,944,75438,8.36864406779661
ZCTA5 75439,57656,185,1138,75439,16.25659050966608
ZCTA5 75440,56637,572,6574,75440,8.700943109218132
ZCTA5 75441,14114,0,134,75441,0.0
ZCTA5 75442,66482,1347,10292,75442,13.087835211815001
ZCTA5 75446,53435,526,3474,75446,15.14104778353483
ZCTA5 75447,77212,57,1067,75447,5.342080599812558
ZCTA5 75448,-666666666,18,919,75448,1.958650707290533
ZCTA5 75449,52344,192,1165,75449,16.48068669527897
ZCTA5 75450,115954,70,309,75450,22.653721682847898
ZCTA5 75451,45375,196,1475,75451,13.288135593220337
ZCTA5 75452,66154,496,4640,75452,10.689655172413794
ZCTA5 75453,73013,136,2753,75453,4.9400653832183075
ZCTA5 75454,119535,605,15341,75454,3.9436803337461703
ZCTA5 75455,52962,4423,26437,75455,16.7303400537126
ZCTA5 75457,60445,423,6119,75457,6.912894263768591
ZCTA5 75459,68649,1140,5706,75459,19.978969505783386
ZCTA5 75460,37099,5818,23793,75460,24.452570083638044
ZCTA5 75462,57014,853,11149,75462,7.650910395551171
ZCTA5 75468,63101,0,1068,75468,0.0
ZCTA5 75469,71250,25,346,75469,7.225433526011561
ZCTA5 75470,73690,18,202,75470,8.91089108910891
ZCTA5 75471,50240,428,1895,75471,22.58575197889182
ZCTA5 75472,54688,661,4405,75472,15.005675368898979
ZCTA5 75473,75045,247,3773,75473,6.546514709780016
ZCTA5 75474,59338,2370,16347,75474,14.498073040924941
ZCTA5 75475,38942,0,31,75475,0.0
ZCTA5 75476,52266,116,1072,75476,10.820895522388058
ZCTA5 75477,72917,233,1100,75477,21.181818181818183
ZCTA5 75478,50125,50,808,75478,6.188118811881188
ZCTA5 75479,68355,227,2048,75479,11.083984375
ZCTA5 75480,63736,121,1786,75480,6.77491601343785
ZCTA5 75481,70417,9,401,75481,2.2443890274314215
ZCTA5 75482,56711,2888,24837,75482,11.627813342996337
ZCTA5 75486,81094,229,2442,75486,9.377559377559377
ZCTA5 75487,56635,281,1534,75487,18.31812255541069
ZCTA5 75488,60817,237,798,75488,29.69924812030075
ZCTA5 75489,63750,70,939,75489,7.454739084132056
ZCTA5 75490,87243,164,2889,75490,5.6767047421253025
ZCTA5 75491,72781,537,4887,75491,10.988336402701043
ZCTA5 75492,98977,32,341,75492,9.3841642228739
ZCTA5 75493,50000,197,720,75493,27.361111111111114
ZCTA5 75494,60199,1505,10143,75494,14.837819185645273
ZCTA5 75495,81099,1041,9147,75495,11.380780583797968
ZCTA5 75496,66509,357,3561,75496,10.025273799494524
ZCTA5 75497,62940,353,3623,75497,9.743306651945902
ZCTA5 75501,43533,7788,32862,75501,23.699105349643965
ZCTA5 75503,73415,2525,26888,75503,9.390806307646534
ZCTA5 75550,61500,173,876,75550,19.748858447488583
ZCTA5 75551,60396,2192,10878,75551,20.150763007905866
ZCTA5 75554,41827,243,2070,75554,11.73913043478261
ZCTA5 75555,45098,229,1424,75555,16.081460674157302
ZCTA5 75556,61786,311,1162,75556,26.764199655765918
ZCTA5 75558,82585,65,1913,75558,3.3978044955567173
ZCTA5 75559,47865,1066,5282,75559,20.181749337372207
ZCTA5 75560,45862,145,1071,75560,13.53874883286648
ZCTA5 75561,51163,668,4619,75561,14.4620047629357
ZCTA5 75562,-666666666,0,80,75562,0.0
ZCTA5 75563,45313,660,3706,75563,17.808958445763626
ZCTA5 75564,-666666666,0,0,75564,
ZCTA5 75565,16574,184,207,75565,88.88888888888889
ZCTA5 75566,55417,51,631,75566,8.082408874801903
ZCTA5 75567,54977,500,4084,75567,12.242899118511264
ZCTA5 75568,46112,251,2839,75568,8.841141246917928
ZCTA5 75569,48750,538,3478,75569,15.468660149511212
ZCTA5 75570,61563,1027,8370,75570,12.270011947431302
ZCTA5 75571,52443,329,2236,75571,14.713774597495528
ZCTA5 75572,40156,704,3474,75572,20.26482440990213
ZCTA5 75573,-666666666,0,218,75573,0.0
ZCTA5 75574,60100,209,1157,75574,18.063958513396717
ZCTA5 75601,54068,2498,14597,75601,17.11310543262314
ZCTA5 75602,49000,4129,20066,75602,20.577095584570916
ZCTA5 75603,55324,933,6733,75603,13.857121639685133
ZCTA5 75604,56726,5320,30209,75604,17.61064583402297
ZCTA5 75605,66858,4247,33032,75605,12.857229353354324
ZCTA5 75630,38618,470,2303,75630,20.408163265306122
ZCTA5 75631,73512,346,2683,75631,12.896011926947448
ZCTA5 75633,58030,1503,12384,75633,12.136627906976743
ZCTA5 75638,46546,953,4924,75638,19.354183590576767
ZCTA5 75639,29861,322,2508,75639,12.838915470494419
ZCTA5 75640,73214,364,5791,75640,6.285615610429978
ZCTA5 75641,41458,12,88,75641,13.636363636363635
ZCTA5 75642,-666666666,0,53,75642,0.0
ZCTA5 75643,52321,335,2138,75643,15.668849391955098
ZCTA5 75644,45769,2480,12314,75644,20.13967841481241
ZCTA5 75645,64870,1104,10105,75645,10.925284512617516
ZCTA5 75647,47461,2233,12158,75647,18.366507649284422
ZCTA5 75650,72840,528,9084,75650,5.812417437252312
ZCTA5 75651,60295,241,2101,75651,11.470728224654927
ZCTA5 75652,57449,971,10488,75652,9.258199847444699
ZCTA5 75654,61134,1436,12726,75654,11.283985541411285
ZCTA5 75656,43583,446,4691,75656,9.507567682796845
ZCTA5 75657,44539,1371,7277,75657,18.84018139343136
ZCTA5 75658,-666666666,0,8,75658,0.0
ZCTA5 75659,-666666666,0,0,75659,
ZCTA5 75661,51896,340,2482,75661,13.698630136986301
ZCTA5 75662,62407,3832,24327,75662,15.752045052821966
ZCTA5 75667,48382,236,1457,75667,16.197666437886067
ZCTA5 75668,43250,249,2272,75668,10.959507042253522
ZCTA5 75669,75890,195,1124,75669,17.348754448398576
ZCTA5 75670,37478,5383,17367,75670,30.995566303909715
ZCTA5 75671,-666666666,0,0,75671,
ZCTA5 75672,62876,2508,16468,75672,15.22953606995385
ZCTA5 75680,-666666666,0,0,75680,
ZCTA5 75681,51734,320,2563,75681,12.485368708544673
ZCTA5 75682,55962,13,667,75682,1.9490254872563717
ZCTA5 75683,44143,828,3990,75683,20.75187969924812
ZCTA5 75684,47688,1026,6915,75684,14.837310195227765
ZCTA5 75686,51239,2911,13323,75686,21.849433310815883
ZCTA5 75687,-666666666,0,0,75687,
ZCTA5 75689,-666666666,16,213,75689,7.511737089201878
ZCTA5 75691,81095,695,4465,75691,15.565509518477045
ZCTA5 75692,56097,817,4666,75692,17.509644234890697
ZCTA5 75693,80063,580,6275,75693,9.243027888446214
ZCTA5 75694,-666666666,0,0,75694,
ZCTA5 75701,57373,5207,32325,75701,16.10827532869296
ZCTA5 75702,44648,6189,26444,75702,23.40417486008168
ZCTA5 75703,68483,4390,41951,75703,10.464589640294628
ZCTA5 75704,46378,2073,9484,75704,21.85786587937579
ZCTA5 75705,43333,473,2722,75705,17.376928728875825
ZCTA5 75706,60421,1612,10142,75706,15.89430092683889
ZCTA5 75707,68040,1243,14184,75707,8.763395375070502
ZCTA5 75708,68121,1587,10340,75708,15.34816247582205
ZCTA5 75709,65639,578,4596,75709,12.57615317667537
ZCTA5 75711,-666666666,0,0,75711,
ZCTA5 75750,66223,383,3644,75750,10.510428100987927
ZCTA5 75751,47813,3435,16069,75751,21.376563569606073
ZCTA5 75752,60302,442,7438,75752,5.942457649905888
ZCTA5 75754,82415,522,7956,75754,6.561085972850679
ZCTA5 75755,48345,789,4548,75755,17.348284960422163
ZCTA5 75756,71133,462,4385,75756,10.535917901938427
ZCTA5 75757,72015,794,13444,75757,5.905980362987206
ZCTA5 75758,54875,1591,9660,75758,16.469979296066253
ZCTA5 75759,22917,51,110,75759,46.36363636363636
ZCTA5 75760,67778,335,2481,75760,13.502619911326077
ZCTA5 75762,74650,1094,14609,75762,7.488534465055788
ZCTA5 75763,59091,890,6464,75763,13.768564356435645
ZCTA5 75764,68250,17,208,75764,8.173076923076923
ZCTA5 75765,55082,720,7168,75765,10.044642857142858
ZCTA5 75766,47752,4334,24923,75766,17.389559844320505
ZCTA5 75770,81667,104,2508,75770,4.146730462519936
ZCTA5 75771,75315,1754,20858,75771,8.409243455748394
ZCTA5 75773,54406,2136,13242,75773,16.130493883099227
ZCTA5 75778,41111,189,2443,75778,7.736389684813753
ZCTA5 75779,-666666666,0,0,75779,
ZCTA5 75780,85208,19,362,75780,5.248618784530387
ZCTA5 75782,25938,2,33,75782,6.0606060606060606
ZCTA5 75783,57832,1453,8103,75783,17.931630260397384
ZCTA5 75784,51750,100,757,75784,13.210039630118892
ZCTA5 75785,55434,913,8444,75785,10.812411179535765
ZCTA5 75788,-666666666,0,28,75788,0.0
ZCTA5 75789,73263,1347,8915,75789,15.109366236679753
ZCTA5 75790,59531,539,3383,75790,15.932604197457877
ZCTA5 75791,80402,1289,14050,75791,9.174377224199288
ZCTA5 75792,45236,908,3131,75792,29.00031938677739
ZCTA5 75801,48215,2091,15573,75801,13.427085340011558
ZCTA5 75803,46860,3128,16380,75803,19.096459096459096
ZCTA5 75831,48385,827,4968,75831,16.646537842190014
ZCTA5 75833,51172,403,2168,75833,18.588560885608857
ZCTA5 75835,42919,2725,11130,75835,24.483378256963164
ZCTA5 75838,49205,9,457,75838,1.9693654266958425
ZCTA5 75839,55974,851,5936,75839,14.336253369272237
ZCTA5 75840,67159,701,6308,75840,11.11287254280279
ZCTA5 75844,43895,512,4617,75844,11.08945202512454
ZCTA5 75845,49766,248,2047,75845,12.115290669272106
ZCTA5 75846,43125,670,2781,75846,24.09205321826681
ZCTA5 75847,39947,181,1635,75847,11.070336391437309
ZCTA5 75848,41563,16,90,75848,17.77777777777778
ZCTA5 75849,28125,22,102,75849,21.568627450980394
ZCTA5 75850,-666666666,258,1544,75850,16.709844559585495
ZCTA5 75851,57391,191,2233,75851,8.553515450067174
ZCTA5 75852,53244,277,1245,75852,22.248995983935743
ZCTA5 75853,59526,39,775,75853,5.032258064516129
ZCTA5 75855,41823,470,2846,75855,16.514406184118062
ZCTA5 75856,-666666666,25,173,75856,14.450867052023122
ZCTA5 75858,-666666666,14,46,75858,30.434782608695656
ZCTA5 75859,54722,303,2099,75859,14.435445450214388
ZCTA5 75860,54958,907,5092,75860,17.81225451688924
ZCTA5 75861,51406,161,1727,75861,9.322524609148813
ZCTA5 75862,43447,1803,10118,75862,17.81972721881795
ZCTA5 75865,-666666666,0,3,75865,0.0
ZCTA5 75884,-666666666,0,0,75884,
ZCTA5 75886,-666666666,20,20,75886,100.0
ZCTA5 75901,52531,4455,28156,75901,15.8225600227305
ZCTA5 75903,24107,15,98,75903,15.306122448979592
ZCTA5 75904,54624,5749,34241,75904,16.789813381618526
ZCTA5 75925,44192,663,3403,75925,19.482809285924183
ZCTA5 75926,53026,191,1220,75926,15.655737704918032
ZCTA5 75928,21917,256,1070,75928,23.925233644859816
ZCTA5 75929,59375,344,1553,75929,22.15067611075338
ZCTA5 75930,34792,359,1636,75930,21.943765281173594
ZCTA5 75931,48602,229,1815,75931,12.617079889807162
ZCTA5 75932,50240,351,1343,75932,26.135517498138494
ZCTA5 75933,47803,253,1624,75933,15.578817733990146
ZCTA5 75934,-666666666,78,195,75934,40.0
ZCTA5 75935,49338,2716,12289,75935,22.101065993978356
ZCTA5 75936,55750,125,967,75936,12.926577042399174
ZCTA5 75937,73125,141,1298,75937,10.862865947611711
ZCTA5 75938,41273,349,2202,75938,15.849227974568574
ZCTA5 75939,42028,1055,5350,75939,19.7196261682243
ZCTA5 75941,52816,1574,7289,75941,21.594183015502814
ZCTA5 75942,-666666666,0,171,75942,0.0
ZCTA5 75943,62604,120,1171,75943,10.247651579846286
